filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_19593_ignition_EWF018_20200530.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19593_ignition_EWF018_20200530.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19593_ignition_EWF018_20200530.npz,0.98382312,1,0.88281125,1,1,True,True,completed
patch_19594_ignition_SWF026_20200531.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19594_ignition_SWF026_20200531.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19594_ignition_SWF026_20200531.npz,0.99404800,1,0.88280451,1,1,True,True,completed
patch_19611_ignition_EWF012_20200508.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19611_ignition_EWF012_20200508.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19611_ignition_EWF012_20200508.npz,0.76422018,1,0.78368211,1,1,True,True,completed
patch_19612_ignition_RWF012_20200508.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19612_ignition_RWF012_20200508.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19612_ignition_RWF012_20200508.npz,0.99220639,1,0.90299803,1,1,True,True,completed
patch_19613_ignition_RWF013_20200509.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19613_ignition_RWF013_20200509.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19613_ignition_RWF013_20200509.npz,0.79355711,1,0.90061367,1,1,True,True,completed
patch_19614_ignition_EWF014_20200511.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19614_ignition_EWF014_20200511.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19614_ignition_EWF014_20200511.npz,0.58650047,1,0.76900226,1,1,True,True,completed
patch_19615_ignition_SWF018_20200513.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19615_ignition_SWF018_20200513.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19615_ignition_SWF018_20200513.npz,0.87889177,1,0.76533282,1,1,True,True,completed
patch_19616_ignition_PWF012_20200513.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19616_ignition_PWF012_20200513.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19616_ignition_PWF012_20200513.npz,0.92660737,1,0.79109621,1,1,True,True,completed
patch_19617_ignition_PWF014_20200513.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19617_ignition_PWF014_20200513.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19617_ignition_PWF014_20200513.npz,0.45840049,1,0.66477758,1,1,True,True,completed
patch_19618_ignition_RWF014_20200514.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19618_ignition_RWF014_20200514.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19618_ignition_RWF014_20200514.npz,0.54729301,1,0.74310714,1,1,True,True,completed
patch_19619_ignition_LWF061_20200513.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19619_ignition_LWF061_20200513.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19619_ignition_LWF061_20200513.npz,0.99731392,1,0.86541206,1,1,True,True,completed
patch_19620_ignition_PWF016_20200514.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19620_ignition_PWF016_20200514.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19620_ignition_PWF016_20200514.npz,0.85231233,1,0.72908711,1,1,True,True,completed
patch_19621_ignition_RWF015_20200514.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19621_ignition_RWF015_20200514.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19621_ignition_RWF015_20200514.npz,0.73615843,1,0.86193675,1,1,True,True,completed
patch_19622_ignition_RWF017_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19622_ignition_RWF017_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19622_ignition_RWF017_20200515.npz,0.97938442,1,0.83566791,1,1,True,True,completed
patch_19623_ignition_GWF015_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19623_ignition_GWF015_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19623_ignition_GWF015_20200515.npz,0.68809783,1,0.66499937,1,1,True,True,completed
patch_19624_ignition_CWF014_20200516.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19624_ignition_CWF014_20200516.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19624_ignition_CWF014_20200516.npz,0.96467364,1,0.80560338,1,1,True,True,completed
patch_19639_ignition_HWF021_20200531.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19639_ignition_HWF021_20200531.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19639_ignition_HWF021_20200531.npz,0.99972934,1,0.87121391,1,1,True,True,completed
patch_19640_ignition_WWF017_20200601.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19640_ignition_WWF017_20200601.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19640_ignition_WWF017_20200601.npz,0.97373790,1,0.87309211,1,1,True,True,completed
patch_19641_ignition_EWF020_20200601.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19641_ignition_EWF020_20200601.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19641_ignition_EWF020_20200601.npz,0.95113671,1,0.83384901,1,1,True,True,completed
patch_19642_ignition_SWF030_20200602.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19642_ignition_SWF030_20200602.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19642_ignition_SWF030_20200602.npz,0.99952966,1,0.92345852,1,1,True,True,completed
patch_19643_ignition_SWF033_20200605.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19643_ignition_SWF033_20200605.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19643_ignition_SWF033_20200605.npz,0.80889547,1,0.86885643,1,1,True,True,completed
patch_19644_ignition_PWF021_20200611.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19644_ignition_PWF021_20200611.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19644_ignition_PWF021_20200611.npz,0.89533353,1,0.77225649,1,1,True,True,completed
patch_19645_ignition_PWF022_20200611.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19645_ignition_PWF022_20200611.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19645_ignition_PWF022_20200611.npz,0.89463305,1,0.79139400,1,1,True,True,completed
patch_19646_ignition_WWF018_20200612.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19646_ignition_WWF018_20200612.npz,,0.20856853,0,,,0,True,,blocked_by_model_b
patch_19647_ignition_MWF007_20200613.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19647_ignition_MWF007_20200613.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19647_ignition_MWF007_20200613.npz,0.96155518,1,0.90150976,1,1,True,True,completed
patch_19648_ignition_MWF008_20200613.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19648_ignition_MWF008_20200613.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19648_ignition_MWF008_20200613.npz,0.95885783,1,0.89684457,1,1,True,True,completed
patch_19664_ignition_EWF015_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19664_ignition_EWF015_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19664_ignition_EWF015_20200515.npz,0.51321357,1,0.80320174,1,1,True,True,completed
patch_19665_ignition_LWF069_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19665_ignition_LWF069_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19665_ignition_LWF069_20200517.npz,0.71045548,1,0.79216409,1,1,True,True,completed
patch_19666_ignition_PWF018_20200510.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19666_ignition_PWF018_20200510.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19666_ignition_PWF018_20200510.npz,0.41642141,1,0.81631929,1,1,True,True,completed
patch_19667_ignition_CWF018_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19667_ignition_CWF018_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19667_ignition_CWF018_20200517.npz,0.68669677,1,0.79782355,1,1,True,True,completed
patch_19668_ignition_WWF014_20200516.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19668_ignition_WWF014_20200516.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19668_ignition_WWF014_20200516.npz,0.69577062,1,0.79883975,1,1,True,True,completed
patch_19669_ignition_WWF016_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19669_ignition_WWF016_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19669_ignition_WWF016_20200517.npz,0.96853024,1,0.85667050,1,1,True,True,completed
patch_19670_ignition_CWF019_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19670_ignition_CWF019_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19670_ignition_CWF019_20200517.npz,0.93650585,1,0.89811176,1,1,True,True,completed
patch_19671_ignition_RWF025_20200518.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19671_ignition_RWF025_20200518.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19671_ignition_RWF025_20200518.npz,0.42446423,1,0.87564272,1,1,True,True,completed
patch_19672_ignition_EWF016_20200519.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19672_ignition_EWF016_20200519.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19672_ignition_EWF016_20200519.npz,0.66214627,1,0.78280985,1,1,True,True,completed
patch_19673_ignition_LWF072_20200519.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19673_ignition_LWF072_20200519.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19673_ignition_LWF072_20200519.npz,0.98385274,1,0.89323270,1,1,True,True,completed
patch_19674_ignition_SWF025_20200529.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19674_ignition_SWF025_20200529.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19674_ignition_SWF025_20200529.npz,0.89096713,1,0.87477094,1,1,True,True,completed
patch_19689_ignition_SWF035_20200611.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19689_ignition_SWF035_20200611.npz,,0.29355767,0,,,0,True,,blocked_by_model_b
patch_19690_ignition_SWF036_20200611.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19690_ignition_SWF036_20200611.npz,,0.30083540,0,,,0,True,,blocked_by_model_b
patch_19691_ignition_MWF009_20200614.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19691_ignition_MWF009_20200614.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19691_ignition_MWF009_20200614.npz,0.95305663,1,0.86270863,1,1,True,True,completed
patch_19692_ignition_MWF010_20200613.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19692_ignition_MWF010_20200613.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19692_ignition_MWF010_20200613.npz,0.47980356,1,0.70560420,1,1,True,True,completed
patch_19693_ignition_SWF038_20200613.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19693_ignition_SWF038_20200613.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19693_ignition_SWF038_20200613.npz,0.47028720,1,0.68371302,1,1,True,True,completed
patch_19694_ignition_LWF085_20200619.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19694_ignition_LWF085_20200619.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19694_ignition_LWF085_20200619.npz,0.99647385,1,0.92231154,1,1,True,True,completed
patch_19695_ignition_GWF025_20200621.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19695_ignition_GWF025_20200621.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19695_ignition_GWF025_20200621.npz,0.87616056,1,0.77719432,1,1,True,True,completed
patch_19696_ignition_GWF028_20200624.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19696_ignition_GWF028_20200624.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19696_ignition_GWF028_20200624.npz,0.84733278,1,0.72615844,1,1,True,True,completed
patch_19697_ignition_HWF033_20200627.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19697_ignition_HWF033_20200627.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19697_ignition_HWF033_20200627.npz,0.42107797,1,0.62412107,1,1,True,True,completed
patch_19698_ignition_HWF034_20200628.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19698_ignition_HWF034_20200628.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19698_ignition_HWF034_20200628.npz,0.58249003,1,0.70406085,1,1,True,True,completed
patch_19712_ignition_LWF081_20200530.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19712_ignition_LWF081_20200530.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19712_ignition_LWF081_20200530.npz,0.99999464,1,0.96052563,1,1,True,True,completed
patch_19713_ignition_LWF082_20200530.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19713_ignition_LWF082_20200530.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19713_ignition_LWF082_20200530.npz,0.99999952,1,0.96151239,1,1,True,True,completed
patch_19714_ignition_CWF033_20200531.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19714_ignition_CWF033_20200531.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19714_ignition_CWF033_20200531.npz,0.99057198,1,0.85462677,1,1,True,True,completed
patch_19715_ignition_EWF019_20200530.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19715_ignition_EWF019_20200530.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19715_ignition_EWF019_20200530.npz,0.76934892,1,0.68519765,1,1,True,True,completed
patch_19716_ignition_SWF029_20200601.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19716_ignition_SWF029_20200601.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19716_ignition_SWF029_20200601.npz,0.79754055,1,0.79827893,1,1,True,True,completed
patch_19717_ignition_RWF030_20200602.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19717_ignition_RWF030_20200602.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19717_ignition_RWF030_20200602.npz,0.88303792,1,0.77837312,1,1,True,True,completed
patch_19718_ignition_SWF032_20200602.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19718_ignition_SWF032_20200602.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19718_ignition_SWF032_20200602.npz,0.86531985,1,0.71891689,1,1,True,True,completed
patch_19719_ignition_HWF022_20200603.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19719_ignition_HWF022_20200603.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19719_ignition_HWF022_20200603.npz,0.80203199,1,0.66603082,1,1,True,True,completed
patch_19720_ignition_GWF019_20200604.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19720_ignition_GWF019_20200604.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19720_ignition_GWF019_20200604.npz,0.71220326,1,0.61843538,1,1,True,True,completed
patch_19721_ignition_CWF035_20200616.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19721_ignition_CWF035_20200616.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19721_ignition_CWF035_20200616.npz,0.60408461,1,0.72180432,1,1,True,True,completed
patch_19739_ignition_CWF034_20200618.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19739_ignition_CWF034_20200618.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19739_ignition_CWF034_20200618.npz,0.97805059,1,0.81921196,1,1,True,True,completed
patch_19740_ignition_MWF014_20200628.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19740_ignition_MWF014_20200628.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19740_ignition_MWF014_20200628.npz,0.85910785,1,0.80727684,1,1,True,True,completed
patch_19741_ignition_CWF043_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19741_ignition_CWF043_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19741_ignition_CWF043_20200705.npz,0.65443176,1,0.81614512,1,1,True,True,completed
patch_19742_ignition_CWF046_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19742_ignition_CWF046_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19742_ignition_CWF046_20200705.npz,0.81143385,1,0.84857494,1,1,True,True,completed
patch_19743_ignition_CWF047_20200507.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19743_ignition_CWF047_20200507.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19743_ignition_CWF047_20200507.npz,0.72784895,1,0.84007847,1,1,True,True,completed
patch_19744_ignition_CWF048_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19744_ignition_CWF048_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19744_ignition_CWF048_20200705.npz,0.88905311,1,0.74672574,1,1,True,True,completed
patch_19745_ignition_CWF049_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19745_ignition_CWF049_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19745_ignition_CWF049_20200705.npz,0.89697826,1,0.83760923,1,1,True,True,completed
patch_19746_ignition_CWF050_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19746_ignition_CWF050_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19746_ignition_CWF050_20200705.npz,0.93426412,1,0.80893910,1,1,True,True,completed
patch_19747_ignition_CWF051_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19747_ignition_CWF051_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19747_ignition_CWF051_20200705.npz,0.97767967,1,0.84571552,1,1,True,True,completed
patch_19748_ignition_CWF052_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19748_ignition_CWF052_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19748_ignition_CWF052_20200705.npz,0.74692810,1,0.62086356,1,1,True,True,completed
patch_19749_ignition_CWF053_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19749_ignition_CWF053_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19749_ignition_CWF053_20200705.npz,0.95690411,1,0.78954971,1,1,True,True,completed
patch_19750_ignition_CWF054_20200705.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19750_ignition_CWF054_20200705.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19750_ignition_CWF054_20200705.npz,0.95313138,1,0.83348906,1,1,True,True,completed
patch_19751_ignition_EWF024_20200706.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19751_ignition_EWF024_20200706.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19751_ignition_EWF024_20200706.npz,0.63822573,1,0.74411702,1,1,True,True,completed
patch_19752_ignition_SWF046_20200706.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19752_ignition_SWF046_20200706.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19752_ignition_SWF046_20200706.npz,0.72479808,1,0.76662511,1,1,True,True,completed
patch_19753_ignition_RWF033_20200716.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19753_ignition_RWF033_20200716.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19753_ignition_RWF033_20200716.npz,0.65942496,1,0.71460551,1,1,True,True,completed
patch_19766_ignition_HWF023_20200612.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19766_ignition_HWF023_20200612.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19766_ignition_HWF023_20200612.npz,0.44636229,1,0.70700508,1,1,True,True,completed
patch_19767_ignition_PWF031_20200725.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_19767_ignition_PWF031_20200725.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_19767_ignition_PWF031_20200725.npz,0.61951584,1,0.57689428,1,1,True,True,completed
